id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
2286,NU Uniq point,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2286/card_img/25532/2286card.png,https://card-gorilla.com/card/detail/2286,,,,"S-OIL, 현대오일뱅크 주유 및 충전시 리터(ℓ)당 60점 적립
- 포인트 적립 산정방법 = (주유 이용금액 / 해당 정유사 휘발유 공시가) X 리터(ℓ)당 적립 포인트(60점)
- 휘발유, 경유, LPG 모두 적립(S-OIL, 현대오일뱅크 휘발유 공시가 환산 적용)
- 결제 건당 적립 대상 금액 최대 10만원, 월 적립 대상 금액 최대 20만원
- 전월 국내가맹점 이용실적 30만원 이상 이용 시 서비스 제공",,,,,,,,,
475,ONE AIR(UniMile),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/475/card_img/21165/475card.png,https://card-gorilla.com/card/detail/475,,"스타벅스 사이렌오더 할인(월 1회)
- 스타벅스 사이렌오더를 통한 주문 및 결제
- 이용금액 4천원 이상 시 2천원 청구할인
  * 스타벅스 선불카드 구입 및 충전 이용금액 제외

서비스 제공조건
- 모든 서비스는 전월 1일부터 말일까지 국내외 가맹점 이용금액 30만원 이상인 경우 제공. 단, 카드사용 등록일로부터 담음월 말까지는 카드 이용금액과 관계없이 제공",,,,,,,,,,,
120,ONE카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/120/card_img/20352/120card.png,https://card-gorilla.com/card/detail/120,,,,,"맥스무비 영화 예매 시 1매당 3,500원 현장할인
- 할인한도: 본인회원 기준 1일 2매, 월 4매, 연간 10매
- 제공조건: KB국민 ONE카드 전월 이용실적 30만원 이상 시 제공되며, 최초 카드 사용등록일로부터 다음 달 말일까지 KB국민 ONE카드 이용실적이 없는 경우에도 할인 서비스가 제공됩니다.
- 맥스무비 홈페이지(www.maxmovie.com)를 통한 예매에 한하며, KB국민카드 홈페이지를 통해서는 제공되지 않습니다.",,,,,,,,
83,ONLY 나만의카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/83/card_img/20165/83card.png,https://card-gorilla.com/card/detail/83,,,,,,,,,,,,,
2328,Paydays 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2328/card_img/23889/2328card.png,https://card-gorilla.com/card/detail/2328,,,,,,,,,,,,,
1608,SK 7mobile카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1608/card_img/22596/1608card.png,https://card-gorilla.com/card/detail/1608,,,,,,,,,,"SK 7mobile 통신료 자동이체 청구할인
- 전월 승인실적 30만원 이상(1구간) : 월 1만 2천원 할인
- 전월 승인실적 70만원 이상(2구간) : 월 1만 7천원 할인

- 최초 카드 사용등록일로부터 다음달 말일까지는 「SK 7mobile카드」 전월 이용실적이 없는 경우에도 1구간 (전월 이용실적 30만원 이상)에 해당하는 할인 서비스가 적용됩니다.
- 할인 금액보다 자동납부 승인금액이 작을 경우 승인금액만큼 할인 적용됩니다.
  * (예시)전월 이용실적이 30만원 이상, 자동납부 승인금액이 9,000원인경우 9,000원이 할인됩니다.
- SK 7mobile 통신료 자동납부 승인건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인됩니다.
- 통신요금 자동이체의 범위 : SK 7mobile 자동이체 청구서에 부과되는 휴대폰 통신요금(소액결제 포함)
- 타 통신사 자동이체건은 할인대상에서 제외 : 「SK 7mobile카드」 로 SK 7mobile 통신요금 자동이체 시에만 할인 혜택",,,
228,Smart Any 카드(스마트애니),하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/228/card_img/30964/228card.png,https://card-gorilla.com/card/detail/228,,,,,,,"온라인 가맹점 1.3% 청구할인
- 모든 가맹점 0.8% 할인 + 온라인 가맹점 0.5% 추가 할인 → 온라인 가맹점은 총 1.3% 청구할인
- 대상 가맹점은 하나카드 가맹점분류상 해당 업종으로 등록된 가맹점에 한하며 제휴사 사정 등으로 해당 업종으로 등록되지 않은 경우
- 일부 추가 할인이 적용되지 않을 수 있습니다. 이 경우 고객센터(1800-1111)로 문의주시기 바랍니다.
- 해외 온라인 가맹점 이용금액은 추가할인 대상에서 제외됩니다.",,,,,,
1289,T-Premium KB국민카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1289/card_img/21017/1289card.png,https://card-gorilla.com/card/detail/1289,,,,,,,,,,"SKT통신요금 자동납부 할인 서비스 최대 2만 1천원
- 전월 이용실적 40만원 이상 ~ 80만원 미만 시: 최대 할인 금액 1만 5천원(기본할인 5천원+추가할인 1만원)
- 전월 이용실적 80만원 이상 시: 최대 할인 금액 2만 1천원(기본할인 1만원+추가할인 1만 1천원)
- 「T-Premium KB국민카드」 SKT 자동납부 이용금액에서 할인
- 기본할인 : SKT 통신요금 자동납부 시
- 추가할인 : SKT 통신요금 자동납부 승인금액 5만 5천원 이상 시 제공
- SKT에서 판매하는 유선상품(IPTV, 인터넷 등) 경우 SKT고객센터(국번 없이 114)에 요청하여 이동통신 요금과 합산 청구가 가능합니다. (SK브로드밴드 상품의 경우, 합산 청구가 불가합니다.)

「T-Premium KB국민카드」로 SKT 통신요금 자동납부 시 월 할인한도만큼 청구 할인 제공 유의사항
- 통신요금 청구금액 내 할인: 할인금액이 SKT 통신요금 청구금액보다 클 경우 해당 통신요금 청구금액까지만 할인 받으실 수 있습니다.
- SKT 통신요금 할인은 월 승인 순으로 적용되며, 5만 5천원 이상 승인 시 제공되는 SKT 통신요금 추가할인은 1회 승인금액 5만 5천원 이상 시에만 적용됩니다.

혜택 한눈에 보기
- 전월 이용 실적 40만원 이상 ~ 80만원 미만일 경우(하나 이상의 단말기를 자동 납부 신청했을 경우에도 월간 할인 한도는 같음)
[예시]
SKT 통신요금 1월 10일 3,000원 승인: 3,000원 할인 적용
 ☞ SKT 자동납부 5만 5천원 미만 승인 건으로 5,000원 한도 중 통신요금 청구금액까지 할인
1월 20일 20,000원 승인: 2,000원 할인 적용
 ☞ SKT 자동납부 5만 5천원 미만 승인 건으로 5,000원 한도 중 기 적용된 3,000원을 제외한 2,000원 할인
1월 24일 70,000원 승인: 10,000원 할인 적용
 ☞ SKT 자동납부 5만 5천원 이상 승인 건으로 15,000원 한도 중 기 적용된 5,000원을 제외한 10,000원 할인
- SKT 통신요금을 「T-Premium KB국민카드」로 결제하더라도 자동납부가 아닌 다른 결제 방식일 경우 할인혜택을 받으실 수 없습니다.
* 자동납부 신청방법 : SKT 고객센터(국번 없이 114) 또는 홈페이지(www.tworld.co.kr)
- 「T-Premium KB국민카드」 최초사용등록일로부터 다음달 말까지는 전월 이용실적이 없는 경우에도 전월 이용실적 40만원 이상 80만원 미만 구간 할인서비스(기본할인 5천원, 추가할인 조건 충족 시 최대 1만 5천원)를 받으실 수 있습니다. (단, 해지 후 재발급 제외)",,,
422,the Green,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/422/card_img/20920/422card.png,https://card-gorilla.com/card/detail/422,,,,,,,,,,,,,
2260,the Green Edition2,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/2260/card_img/27660/2260card.png,https://card-gorilla.com/card/detail/2260,,,,,,,,,,,,,
763,the Pink,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/763/card_img/27661/763card.png,https://card-gorilla.com/card/detail/763,,,,,,,,,,,,,
424,the Purple Edition2,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/424/card_img/20922/424card.png,https://card-gorilla.com/card/detail/424,,,,,,,,,,,,,
724,the Purple osée,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/724/card_img/22198/724card.png,https://card-gorilla.com/card/detail/724,,,,,,,,,,,,,
423,the Red Edition3,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/423/card_img/20921/423card.png,https://card-gorilla.com/card/detail/423,,,,,,,,,,,,,
529,the Red Edition4,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/529/card_img/21218/529card.png,https://card-gorilla.com/card/detail/529,,,,,,,,,,,,,
2259,the Red Edition5,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/2259/card_img/27662/2259card.png,https://card-gorilla.com/card/detail/2259,,,,,,,,,,,,,
2436,the Red Stripe,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/2436/card_img/27667/2436card.png,https://card-gorilla.com/card/detail/2436,,,,,,,,,,,,,
2470,TRADERS CLUB 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2470/card_img/28238/2470card.png,https://card-gorilla.com/card/detail/2470,,,,,,"트레이더스 홀세일 클럽 1/3/5% TR CASH 적립

적립기준
- 전월 이용금액 50만원 미만: 적립률 1%
- 전월 이용금액 50만원 이상: 적립률 3%
- 전월 이용금액 100만원 이상: 적립률 5%

이용조건
- 월 적립한도 : 10만원
- 발급월에는 전월 이용금액 50만원 미만 구간 혜택 적용(발급월+1개월부터는 전월 이용금액에 따라 해당 실적구간 혜택 제공)

할인 제외 대상
- 무이자할부 이용금액
- 삼성카드 할인이 적용된 일시불 및 할부 이용금액
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

유의사항
- 오프라인 결제건에 한하며, 쇼핑 외 결제건(상품권, 주차장 등), 임대매장은 제외
- 전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
- 적립 혜택은 매출전표 접수 시점 순으로 적용
- 자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 및 적립 대상에서 제외
- 전월 이용금액기준: 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
- 전월 이용금액 제외 대상
  * 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
  * 아파트 관리비, 부동산 임대료 납부건
  * 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
  * 대중교통, 택시 이용금액
  * 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
- TR CASH란 트레이더스 홀세일 클럽(오프라인 매장)에서 이마트 앱 내 바코드를 통해 사용할 수 있는 결제 수단
- 적립된 TR CASH는 이마트 앱에서 조회 및 사용 가능
- TRADERS CLUB 삼성카드 이용 시 제공되는 TR CASH는 TRADERS CLUB에 가입된 경우에 한해 적립
- TRADERS CLUB 삼성카드 이용 시 제공되는 TR CASH는 매월 1일~말일까지 매출전표가 접수된 금액에 대해 다음달 10일에 TRADERS CLUB 계정으로 적립
- TRADERS CLUB 삼성카드 이용 시 제공되는 TR CASH는 TRADERS CLUB Standard/Premium의 연 적립한도에서 차감되지 않습니다.(적립한도 각각 산정)
- TR CASH는 트레이더스 홀세일 클럽의 운영기준에 따르며, TR CASH에 대한 자세한 내용은 이마트 앱 또는 트레이더스 홀세일 클럽 고객센터(TRADERS CLUB 센터)를 통해 확인
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
- 삼성카드는 아래 항목을 공과금으로 분류함
  * 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
- 결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감
  * 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
  * 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금","신세계포인트 적립 서비스
- 신세계포인트 적립에 관한 자세한 내용은 신세계포인트 홈페이지(www.shinsegaepoint.com)를 통해 확인",,,,,,
719,WON DISCOUNT(원 디스카운트) AIR,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/719/card_img/22193/719card.png,https://card-gorilla.com/card/detail/719,,"스타벅스
- 스타벅스 공식 앱을 통한 사이렌오더 결제 건에 한하며, 스타벅스카드(e-gift카드 포함) 구매 및 충전, 백화점/대형할인점 내 매장이나 미군부대 등 임대매장 결제 건은 서비스 적용 제외

※ 전월 국내 가맹점 이용금액 50만원 이상 시 할인
※ 매출 건당 할인 적용 대상금액 최대 5천원까지",,,,,,,,,"전기차 충전 할인 10%
- 본 서비스는 ‘EV Infra’ 앱을 통해 충전 결제한 건에 한하여 할인 제공
- 이용방법: 본 서비스는 구글/애플 앱스토어에서 ‘EV Infra’앱 설치 후 이용 -> 회원가입 후 ‘WON DISCOUNT AIR’ 카드 결제정보등록 필수 -> ‘EV Infra’앱에서 ‘EV Infra’ 전용 충전카드 신청
- 상세 이용방법 및 이용 가능 전기차 충전소는 EV Infra 앱 참조
- 문의처
  * EV Infra 고객센터 : 070-8633-9009
  * 고객센터 운영시간 : 평일 09:00~18:00(점심시간 12:00 ~ 13:00 제외)

※ 전월 국내 가맹점 이용금액 50만원 이상 시 할인
※ 매출 건당 할인 적용 대상금액 최대 5천원까지",,
2651,W컨셉 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png,https://card-gorilla.com/card/detail/2651,,"커피전문점/헬스&뷰티/온라인쇼핑몰/이동통신 7% W POINT 적립
서비스 안내
- 커피전문점/헬스&뷰티/온라인쇼핑몰/이동통신 7% W POINT 적립

대상점
구분 적립대상
커피전문점 스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀
헬스&뷰티
올리브영
온라인쇼핑몰 컬리
이동통신
SKT/KT/LG U+/알뜰폰(SK텔링크, KT스카이라이프, KT M모바일, 헬로모바일, 미디어로그) 이동통신요금 정기결제건

적립기준
전월 이용금액대별 월 적립한도
30만원 이상
60만원 이상
90만원 이상
5,000P 7,000P 10,000P

이용조건
- 발급월 +1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상 ~ 60만원 미만 실적구간 혜택 제공(전월 이용금액 60만원 이상 시에는 해당 실적구간 혜택 제공)

적립 제외 대상
- 무이자할부 이용금액
- 삼성카드 할인이 적용된 일시불 및 할부 이용금액
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함)구매 및 충전, 상품권 구매건

유의사항
- 커피전문점, 헬스&뷰티는 오프라인 결제건에 한하며, 백화점, 할인점, 쇼핑몰 등의 임대매장은 제외(단, 스타벅스의 경우, 사이렌오더 결제건도 혜택 제공)
- 온라인쇼핑몰은 공식 홈페이지/앱을 통한 결제건에 한함
- 알뜰폰은 결합상품요금, 휴대폰 등 단말기 구매금액 및 대리점 카드 결제건 제외
- W POINT는 W컨셉에서 제공하는 포인트로, W컨셉 이용 등을 토애 적립 받을 수 있으며, W컨셉에서 현금처럼 사용 가능
- W컨셉 삼성카드 이용 시 제공되는 W POINT는 매월 1일~말일까지 매출전표가 접수된 금액에 대해 다음 달 25일에 적립
- W POINT는 W컨셉의 운영기준을 따르며, 보유한 W POINT 확인방법 등 자세한 내용은 W컨셉 홈페이지(wconcept.co.kr) 또는 W컨셉 고객센터(1566-5027)에서 확인
- 적립 혜택은 매출전표 접수 시점 순으로 적용
- 전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
- 자체 가맹점 번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 적립 대상에서 제외
- 전월 이용금액 기준
  * 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
- 전월 이용금액 제외 대상
  * 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
   * 아파트 관리비, 부동산 임대료 납부건
  * 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
  * 대중교통, 택시 이용금액
  * 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
- 삼성카드는 아래 항목을 공과금으로 분류함
  * 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
  * 결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감
  * 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
  * 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금",,,,,,,,,,,
1184,Z:IN 인테리어 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/1184/card_img/21124/1184card.png,https://card-gorilla.com/card/detail/1184,,,,,,,,,,,,,
2524,건담 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2524/card_img/28888/2524card.png,https://card-gorilla.com/card/detail/2524,,,,,,,"THE GUNDAM BASE KOREA 국내직영점 10% 결제일 할인
- 월 4회, 1회당 최대 할인한도 1만원까지 적용
- 가능 매장 : 아이파크몰, 노원, 대전, 센텀시티, 서원, 대구, 서면, 코엑스, 고양 및 반다이남코코리아몰(www.bnkrmall.co.kr)
- 단, 백화점 팝업스토어 제외
- 상기 가능매장 이외의 매장(백화점 팝업스토어 등) 및 반다이남코코리아몰 네이버 브랜드 스토어(brand.naver.com/Bandai)에서는 할인 적용 제외됩니다.
- 해당 서비스는 통합할인한도 범위 내에서 제공됩니다.
- 제휴처의 사정상 일부 간편결제를 통한 결제 및 상기 적시된 매장 외 추가되는 신규 직영매장의 경우, 일정기간 동안 할인 서비스 적용이 제한될 수 있습니다.",,,,,,
1339,골프존 KB국민카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1339/card_img/20836/1339card.png,https://card-gorilla.com/card/detail/1339,,,"VIPS/아웃백/TGIF 20% 청구할인
- 패밀리레스토랑(VIPS/아웃백/TGIF) 20% 청구할인
- 할인한도 : 일 1회, 월 2회, 월 20만원 이용금액까지 할인 적용
- 제공조건
  * 골프존 KB국민카드 전월 이용실적 30만원 이상 시 제공
  * 최초 발급 후 사용등록일로부터 다음 달 말일까지 이용실적이 없는 경우에도 서비스 제공","주유업종 이용 시 리터당 60원 청구할인
- 할인대상 유종 : 휘발유, 경유, 등유(LPG 제외)
- 할인한도 : 일 20만원, 월 30만원 이용금액까지 할인 적용
- 제공조건
  * 골프존 KB국민카드 전월 이용실적 30만원 이상 시 제공
  * 최초 발급 후 사용등록일로부터 다음 달 말일까지 이용실적이 없는 경우에도 서비스 제공",,,,,,"SKT/KT/LGU+ 이동통신요금 자동이체 시 3천원 청구할인
- 할인한도 : 본인회원 기준 월 1회
- 제공조건
* 자동이체 결제금액 1만원 이상 시 할인 제공
* 유무선 통합청구방식의 통신요금 자동이체 제외
* 골프존 KB국민카드 전월 이용실적 30만원 이상 시 제공
* 최초 발급 후 사용등록일로부터 다음 달 말일까지 이용실적이 없는 경우에도 서비스 제공",,,
717,그랑블루 1st,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/717/card_img/22191/717card.png,https://card-gorilla.com/card/detail/717,,,,"SK 주유 및 충전 시 리터(ℓ)당 60원 청구 할인
- 통합 일 1회, 결제 건당 최대 할인 대상 금액 10만원,통합 월 30만원 한도
- 할인금액 산정방법 = (주유 이용금액 / SK에너지 휘발유 공시가)X 리터(ℓ)당 할인금액(60원)
- 휘발유, 경유, LPG 모두 할인(SK에너지 휘발유 공시가 환산 적용)
- 전월 국내 가맹점 이용금액 50만원 이상 시 제공",,,,,,,,"여행 지원 서비스
- 국내 호텔/리조트/카라반/글램핑 2박 연박 시 1박 무료
  * 일반룸 기준,연휴 및 성수기 제외,주중 + 주말 예약 시 주말요금 고객부담, 연 1회 제공
  * 이용 가능한 가맹점은 우리카드 홈페이지(www.wooricard.com)에서 확인 가능하며, 마감 시 예약이 어려울 수 있음
- 해외 패키지 여행 할인
- 국내외 호텔 및 콘도 5~10% 할인
- 제주도 렌터카 24H 무료 제공
  * 48H 이상 연속 이용 시 24H 무료 제공(월 1회)
  * 7~8월 성수기 제외
  * 국산차(K5 등급)에 한함
- KTX승차권 10% 할인(일반석, 본인한정, 통합 연2회)
  * 연휴 및 명절 특별 수송기간 제외
- 국내 섬여행 (울릉도, 독도 등) 5%할인

※  전월 국내 가맹점 이용금액 50만원 이상 시 제공
※ 여행 지원 서비스는 ☎ 1661-7730 예약 시에만 제공
※ 여행 지원 서비스의 상세 혜택 및 이용조건은 우리카드 홈페이지 참조",
2300,내맘대로 쁨 카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2300/card_img/28825/2300card.png,https://card-gorilla.com/card/detail/2300,,,,"['쁨' 서비스 모빌리티]
주유 5% 하나머니 적립
- 적립 대상: SK, GS, S-Oil, 현대오일뱅크
- 전월실적: 전월 50만원 이상
- 하나머니 적립한도: '쁨' 서비스 월 통합 2만 하나머니

EV충전 20% 하나머니 적립
- 적립 대상: EV충전 가맹점
- 전월실적: 전월 50만원 이상
- 하나머니 적립한도: '쁨' 서비스 월 통합 2만 하나머니",,,"['쁨' 서비스 트렌디쇼핑]
패션 5% 하나머니 적립
- 적립대상: 무신사, 지그재그, W컨셉, 29cm
- 전월실적: 전월 50만원 이상
- 하나머니 적립한도: '쁨' 서비스 월 통합 2만 하나머니

명품 5% 하나머니 적립
- 발란, 머스트잇, 트렌비
- 전월실적: 50만원 이상
- 하나머니 적립한도: '쁨' 서비스 월 통합 2만 하나머니","['내맘대로 서비스' 케어 서비스]
- 제휴연회비 1만원
※ 내맘대로 서비스는 서비스별 별도의 제휴연회비가 발생할 수 있으며, 상세한 내용은 [공통]연회비 부분을 참고하시기 바랍니다.
구분 가맹점 상세 적립률 월 적립한도
지난달 50만원 이상
병원 종합병원, 일반병원, 한의원에 한함
(오프라인 이용금액에 한함) 10% 1만 하나머니
동물병원 동물병원
(오프라인 이용금액에 한함) 10%
※ 최초 서비스 신청일부터 다음달 말일까지는 지난달 카드실적 50만원 이상 기준으로 서비스 제공 합니다.","['내맘대로 서비스' 에듀 서비스]
- 제휴연회비 2만원
※ 내맘대로 서비스는 서비스별 별도의 제휴연회비가 발생할 수 있으며, 상세한 내용은 [공통]연회비 부분을 참고하시기 바랍니다.
구분 가맹점 상세 적립률 월 적립한도
지난달 50만원 이상 ~
100만원 미만 지난달
100만원 이상
학원 외국어, 예체능, 기술/직업 훈련, 자동차운전,
무술도장, 입시/보습학원에 한함
(오프라인 이용금액에 한함) 5% 1만 하나머니 2만 하나머니
헬스장/
수영장 오프라인 이용금액에 한함 5%
※ 최초 서비스 신청일부터 다음달 말일까지는 지난달 카드실적 50만원 이상~100만원 미만 기준으로 서비스 제공 합니다.",,,"['내맘대로 서비스' 여행 서비스]
- 제휴연회비 1만원
※ 내맘대로 서비스는 서비스별 별도의 제휴연회비가 발생할 수 있으며, 상세한 내용은 [공통]연회비 부분을 참고하시기 바랍니다.
구분 가맹점 상세 적립률 월 적립한도
지난달 50만원 이상
숙박 야놀자, 여기어때 10% 1만 하나머니
고속철도 KTX, SRT 10%
항공 대한항공, 아시아나, 진에어, 제주항공, 에어부산, 에어서울 10%
※ 최초 서비스 신청일부터 다음달 말일까지는 지난달 카드실적 50만원 이상 기준으로 서비스 제공 합니다.
※ 여행서비스는 공식홈페이지(온라인/모바일App) 및 오프라인을 통한 결제 시에만 제공됩니다.
- 여행사, 구매대행사이트, 온라인 쇼핑몰(오픈마켓, 소셜 등)을 통한 결제 건은 여행서비스가 제공되지 않습니다.
※ 별도 전용 가맹점번호로 승인처리되는 일부 간편 결제(Pay) 이용 시 적립대상영역의 적립률이 아닌 페이결제 적립률(1.0%)이 적용됩니다.",
502,네이버페이 플래티넘 롯데카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/502/card_img/21191/502card.png,https://card-gorilla.com/card/detail/502,,,,,,,,,,,,,
1380,넥센타이어 KB국민카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1380/card_img/20763/1380card.png,https://card-gorilla.com/card/detail/1380,,,,,"인터파크 영화예매 시 3,500원 청구할인
- 인터파크 영화예매 1매당 3,500원 청구 할인
- 일 2매, 월 4매, 연간 10매 이내
- 인터파크 홈페이지/모바일 통해서 예매시 할인
- 넥센타이어 KB국민카드 전월 이용실적 30만원 이상 시 할인서비스 제공
- 최초 카드 사용등록일로부터 다음달 말일까지 「넥센타이어 KB국민카드」 이용실적이 없는 경우에도 할인 제공",,,,,,"넥센타이어 렌탈료 자동이체 시 1만 1천원 ~ 2만원 청구할인
- 해당 할인서비스는 넥센타이어 렌탈료 자동이체 신청 시에만 제공되며, 카드 수령 후 넥센타이어 콜센터 (☎ 1855-0100)에서 자동이체를 별도로 신청하시기 바랍니다.
- 넥센타이어 KB국민카드 전월 이용실적별 할인 서비스 제공
  * 전월 이용실적 30만원이상 이용 시 1만 1천원 청구할인
  * 전월 이용실적 70만원이상 이용 시 1만 5천원 청구할인
  * 전월 이용실적 100만원이상 이용 시 2만원 청구할인
- 할인한도보다 자동이체 승인된 금액이 작을 경우 승인금액만큼 할인 적용
- 넥센타이어 렌탈료 자동이체 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인
- 최초 카드 사용등록일로부터 다음달 말일까지 「넥센타이어 KB국민카드」 이용실적이 없는 경우에도 렌탈료 1만 1천원까지 할인 제공",,
