,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
254,2174,제주그린체크카드,제주은행,https://d1c5n4ri2guedi.cloudfront.net/card/2174/card_img/21788/2174card.gif,https://card-gorilla.com/card/detail/2174,,"커피전문점 10% 청구할인 서비스
 - 제공처 : 카페베네, 엔제리너스
 - 서비스 이용안내 : 일1회, 월2회 (전월사용실적 30만원 이상 시 제공)
  * 생활할인(영화, 커피)통합 할인한도 전월실적 30만원 이상 할인한도 10,000원",,,"영화입장권 2,000원 청구할인 서비스
 - 제공처 : CGV, 메가박스, 롯데시네마
 - 서비스 이용안내 : 일1회, 월2회 (전월사용실적 30만원 이상 시 제공)",,,,,,,,
255,1302,제주도 삼성체크카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/1302/card_img/28075/1302card.png,https://card-gorilla.com/card/detail/1302,,,,"S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립
- 일 2회, 회당 주유금액 10만원, 월 40만원까지 적용
- S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공

유의사항
- 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다.
- S-OIL 본사 지정 주유소에 한하며, S-OIL 홈페이지에서 확인 가능합니다.
- 적립된 보너스포인트는 빅포인트, 서비스포인트, 멤버십리워즈와 합산하여 사용 가능합니다.
- 보너스포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다.
- 적립액은 S-OIL 본사에서 고시하는 휘발유가 기준이며(매주 변경), 각 주유소별 유가 차이 및 유류에 따라 적립금액 차이가 발생할 수 있습니다.(고시가 기준 리터 환산 시 소수점 이하는 반올림)
- SKT 삼성카드 2, olleh 삼성카드 2, LG U+ 삼성카드 2 이용 회원님의 경우 포인트연계할부서비스(폰세이브) 이용 시 보너스포인트가 아닌 폰세이브포인트로 적립됩니다.
- 삼성전자 멤버십 BLUE L 삼성카드, 삼성전자 멤버십 BLUE Y 삼성카드, 삼성전자 멤버십 BLUE B 삼성카드, 삼성전자 멤버십 BLUE U 삼성카드, 디지털멤버십삼성유포인트카드  이용 시 보너스포인트가 아닌 U포인트가 적립됩니다.",,,,,,,,,
256,2212,챔피언 체크카드,유진투자증권,https://d1c5n4ri2guedi.cloudfront.net/card/2212/card_img/21773/2212card.png,https://card-gorilla.com/card/detail/2212,"[기본혜택] 주요편의점 10%캐시백
- GS 25, CU, 세븐일레븐","[기본혜택] 주요커피전문점 10%캐시백
- 스타벅스, 탐앤탐스, 카페베네, 커피빈",,"[주유 캐시백형]
대형 온라인 쇼핑몰 10%캐시백
- SK엔크린, GS칼텍스, S-OIL, 현대오일뱅크",,"[백화점&마트 캐시백형]
백화점, 주요 할인점 10%캐시백(월 최대 5천원 캐시백 한도)
- 신세계백화점, 롯데백화점, 현대백화점, 한화갤러리아
- 이마트, 홈플러스, 롯데마트","[온라인쇼핑 캐시백형]
대형 온라인 쇼핑몰 10%캐시백
- G마켓, 옥션, 11번가, CJ몰, GS SHOP, Hmall, 롯데닷컴, 신세계몰",,,,,,
257,1572,탐나는전 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1572/card_img/22656/1572card.png,https://card-gorilla.com/card/detail/1572,,,"음식점, 커피전문점 업종 0.2% 추가 포인트리 적립
- 음식점 : 일반음식점, 한식, 중식, 일식, 양식, 뷔페, 패밀리레스토랑 업종
- 커피 : 커피전문점 업종(스타벅스, 커피빈 등)",,,,,,,"이동통신요금 0.2% 추가 포인트리 적립
- 제공조건 : 이동통신요금(SKT, KT, LG U+) 자동납부 등록",,,"대중교통(버스·지하철), 택시 0.2% 추가 포인트리 적립
- 대중교통 적립 대상 : RF교통기관 업종(KB국민카드 가맹점 업종 기준)
- 적립제외 : 시외버스, 고속버스
* 실제 카드이용일이 아닌 이메일 이용내역서상 기재된 이용일 기준으로 적립 적용됩니다."
258,2586,티니 카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2586/card_img/30748/2586card_2.png,https://card-gorilla.com/card/detail/2586,,,,,,,,,"용돈도 신용카드로
- 한 달 용돈 정해서 쓴 만큼만 결제해요
- 부모님도 자녀도 이용내역과 잔액을 확인할 수 있어요
- 소비패턴 분석한 용돈 리포트로 부자되는 습관 길러보세요",,,,"버스와 지하철 충전 없이 탈 수 있어요
- 잔액 걱정 없이 쓰고 나서 한 번에 결제해요
- 어린이부터, 성인까지 나이에 맞게 자동으로 교통 할인을 받을 수 있어요"
259,1573,티머니 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1573/card_img/22652/1573card.png,https://card-gorilla.com/card/detail/1573,"GS25 5% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 1,000원)
- 할인 제외 : 티머니 이용금액
  * 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.","커피빈 주중 5%, 주말 10% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 2,000원)
- 할인제외 : 상품권 구매 / 백화점·대형할인점 입점 점포
  * 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.",,,"CGV·메가박스 20% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 4,000원)
- 제공조건 : 현장 구매 및 영화관 직영 홈페이지·스마트폰 앱 결제
- 할인제외 : 상품권 구매 / 매점 이용금액
  * 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.",,,,,,,,"KB국민 티머니 체크카드란?
- 엔터테인먼트, 외식, 뷰티, 항공 등 다양한 업종에서의 할인 혜택과 함께, GS리테일멤버쉽(GS&POINT), 해피포인트 등 멤버십 서비스 및 티머니 서비스를 제공합니다.

티머니 서비스 및 혜택을 그대로 이용
- 모든 대중교통 이용이 가능합니다.
- 편의점, 마트/백화점, 커피전문점, 화장품, 서점 등에서 언제 어디서나 사용 가능합니다.
- 사용금액에 대해 연말 소득공제 및 T-마일리지가 적립됩니다.

다양한 멤버십 포인트 및 혜택
- 팝티머니 카드 한 장으로 GS&POINT, 해피포인트 등 다양한 멤버십을 적립/사용 가능합니다.
- 팝티머니 카드로 결제하면 멤버십 포인트가 자동으로 적립되고, 적립된 포인트로 다시 충전이 가능한 쓸수록 돈 버는 카드입니다.
- 사용금액에 대해 연말 소득공제 및 T-마일리지 적립됩니다.

주요 혜택
- 할인 혜택 : 자세한 할인 혜택은 '상세혜택' 을 참조하시기 바랍니다.

멤버십 서비스
- GS&POINT, 해피포인트 등 멤버십 서비스를 제공합니다.
- 자동적립
  * GS25, GS수퍼에서 팝티머니 결제 시 GS&POINT 자동적립 됩니다.
  * 해피포인트 가맹점(배스킨라빈스31, 파리바게뜨 등)에서 팝티머니 결제 시 해피포인트 자동적립 됩니다.

결제 시 주요 혜택
- 티버니 기본혜택
  * 교통 청소년할인 : 미성년자(만 19세 미만)의 경우 티머니 홈페이지( www.t-money.co.kr)에서 청소년 할인 등록 후 대중교통 이용 시 청소년 할인요금이 적용됩니다.
  * 소득공제 혜택 : 티머니 홈페이지( www.t-money.co.kr)에서 카드 등록 시 소득공제(30%) 적용됩니다.(카드 등록 이후 이용 분에 한해 소득공제 적용됩니다.)
  * GS25, GS수퍼에서 상품구매 시 행사상품 할인, 덤 증정, 포인트 추가 적립 등 다양한 혜택을 제공합니다.

주요 사용처
- 교통 : 전국 버스·지하철 (광주 제외) / 택시 (수도권 및 지방 일부 지역에 한함)
- 유통 : GS25, CU, 세븐일레븐 등 주요 편의점과 GS수퍼 및 해피포인트 가맹점, 스타벅스, 맥도날드, 롯데리아, 아리따움, 에뛰드하우스 등 7만여 개 유통점에서 결제 가능합니다.

충전 방법: 현금으로 충전
- T-money 스티커가 부착된 편의점, 지하철역사, 가두판매점에서 충전 가능합니다.
- 1회 충전금액은 1천원 ~ 9만원까지 가능하나 일부 충전처 1회 5만원으로 제한됩니다. (GS25, CU, 세븐일레븐)
- 한 장의 카드에 충전할 수 있는 금액은 최대 50만원입니다.

포인트로 충전
- GS25 및 GS수퍼에서 GS&POINT, 티코인으로 충전 가능합니다.

은행 ATM으로 충전
- 한국스마트카드와 제휴된 은행 (농협/신협/신한/우리/우체국/제주/하나은행)
- 1회 충전금액은 1천원 ~ 9만원까지 가능하나 일부 ATM(우리은행 등)은 1회 5만원으로 제한됩니다.
- 한 장의 카드에 충전할 수 있는 금액은 최대 50만원입니다.

환불 서비스
- 잔액 이동 : GS25에서 2만원 미만의 카드잔액을 다른 카드로 이동 가능합니다.(단, 기존에 쓰시던 티머니카드 잔액을 KB국민 티머니체크카드로 이동할 수 있습니다.)
- 잔액 환불 : 편의점, ATM, 지하철 역사, 한국스마트카드 본사
- 환불 한도 : 편의점 2만원 / 지하철역사 5만원 / ATM 50만원
- 티머니카드는 Chip에 충전금이 적립되는 카드로 카드 분실 시 잔액환불이 불가능합니다.
  * 실물 분실 혹은 파기 시 환불 불가

티머니카드 및 팝카드 자세히 알아보기
- 티머니카드 홈페이지 : www.t-money.co.kr
- 팝카드 홈페이지 : www.popcard.co.kr

안내사항
- KB국민 티머니 체크카드는 충전식 선불 교통카드인 티머니로 대중교통을 이용하실 수 있습니다.
- 후불 교통기능은 탑재되어 있지 않습니다."
260,685,하이틴즈 체크카드,IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/685/card_img/21450/685card.png,https://card-gorilla.com/card/detail/685,,,,,,,,,,,,,
261,1699,한화생명 Family 체크카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/1699/card_img/23920/1699card.png,https://card-gorilla.com/card/detail/1699,,"커피전문점 할인
- 사용금액 5% 청구할인
- 전국 스타벅스, 커피빈, 카페베네, 엔젤리너스, 탐앤탐스, 할리스, 파스쿠치

베이커리 할인
- 사용금액의 5% 청구할인
- 전국 파리바게뜨, 뚜레주르
- (통합할인) 일 1회, 월 2회, 최대 2천원
- 전월 국내 가맹점 이용액 20만원 이상 시 제공",,"SK주유소(LPG포함) 주유 할인
- 리터당 40원 청구할인
- 일 1회, 월 2회, 1회 주유금액 10만원 이내
- 정유사(SK) 공시 휘발유 가격기준
- 전월 국내 가맹점 이용액 20만원 이상 시 제공",,,,,,"휴대폰 요금 할인
- KT, SKT, LGU+ 매월 청구금액의 3% 청구할인
- 자동이체 금액에 한함
- 월 1건, 월 최대 1천원
- 전월 국내 가맹점 이용액 20만원 이상 시 제공
- SKT, LGU+는 자동이체 신청시 통신사에 직접등록 요청",,,"전국 버스, 지하철 할인
- 건당 50원 청구할인
- 일 2회, 월 최대 1천원
- 후불교통카드 사용처에 한함
- 전월 국내 가맹점 이용액 20만원 이상 시 제공"
262,342,해피노리체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/342/card_img/20587/342card.png,https://card-gorilla.com/card/detail/342,"GS25 5% 환급할인
- 건당 이용금액 1만원 이상 시, 건당 최대 이용금액 2만원까지 할인 적용 (최대 할인액 1,000원) 
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.","스타벅스 20% 환급할인
- 건당 이용금액 1만원 이상 시, 건당 최대 이용금액 2만원까지 할인 적용(최대 할인액 4,000원) 
- 할인제외 : 상품권 구매 및 선불카드 구입·충전금액
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.",,,"CGV 35% 환급할인
- 건당 이용금액 1만원 이상 시, 건당 최대 이용금액 2만원까지 할인 적용(최대 할인액 7,000원) 
- 제공조건 : 현장구매 및 CGV 홈페이지(www.cgv.co.kr)·CGV 앱 결제
- 할인제외 : 상품권 구매 / 매점 이용금액
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.",,,,,"이동통신요금 자동납부시 2,500원 환급할인
- 건당 이용금액 5만원 이상 시, 2,500원 정액할인 (월1회) 
- 제공조건 : 해당 카드로 3대 이동통신사(SKT, KT, LG U+) 자동이체 등록
- 할인 제외 : 유무선 통신요금 통합 청구금액
- 실적조건 : 전월 이용실적 30만원 이상",,,"대중교통(전국 버스/지하철) 10% 청구할인
- 교통이용금액 월 2만원까지 할인 적용 (최대 할인액 2,000원) 
- 대중교통 할인 대상 : RF교통기관 업종(KB국민카드 가맹점 업종 기준)
- 할인 제외 : 시외버스, 고속버스, 공항버스
- 실적 조건 : 전월 이용실적 30만원 이상
- 실제 카드이용일이 아닌 이메일 이용내역서상 기재된 이용일 기준으로 할인 적용 됩니다."
263,349,해피락스타 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/349/card_img/20593/349card.png,https://card-gorilla.com/card/detail/349,"GS25 5% 환급할인
- 건당 1만원 이상 시, 건당 2만원까지 할인 (1회 최대 할인금액 1,000원)
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.","스타벅스 20% 환급할인
- 건당 1만원 이상 시, 건당 2만원까지 할인 (1회 최대 할인금액 4,000원)
- 할인제외 : 상품권 구매 및 선불카드 구입·충전금액
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.",,,"CGV 35% 환급할인
- 건당 1만원 이상 시, 건당 2만원까지 할인 (1회 최대 할인금액 7,000원)
- 제공조건 : 현장구매 및 CGV 홈페이지(www.cgv.co.kr)·CGV 앱 결제
- 할인제외 : 상품권 구매 / 매점 이용금액
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.",,,,,"이동통신요금 2,500원 환급할인
- 자동이체금액 5만원 이상 시 2,500원 정액 할인 (월 1회)
- 제공조건 : 해당 카드로 3대 이동통신사(SKT, KT, LG U+) 자동이체 등록
- 할인 제외 : 유무선 통신요금 통합 청구금액
- 실적조건 : 전월 이용실적 30만원 이상",,,"전국 버스·지하철 10% 청구할인
- 교통 이용금액 월 2만원까지 할인 
- 대중교통 할인 대상 : RF교통기관 업종(KB국민카드 가맹점 업종 기준)
- 할인 제외 : 시외버스, 고속버스, 공항버스
- 실적 조건 : 전월 이용실적 30만원 이상
- 실제 카드이용일이 아닌 이메일 이용내역서상 기재된 이용일 기준으로 할인 적용 됩니다."
264,383,해피포인트 체크카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/383/card_img/20883/383card.png,https://card-gorilla.com/card/detail/383,,,,,,,,,,,,,
265,1839,AIA생명 롯데 리얼체크카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/1839/card_img/22132/1839card.jpg,https://card-gorilla.com/card/detail/1839,,,"보네스뻬/보네스뻬브레드 10% 할인
- 롯데카드 결제 시 10% 할인
- 보네스뻬 : 롯데백화점 본점, 청량리점, 노원점, 건대스타시티점, 일산점, 부산동래점, 광복점, 대구상인점, 대구역사점, 울산점, 전주점
- 보네스뻬브레드 : 천호점, 대구이시아폴리스점, 부산부곡점, 서초우면점, 원당점, 수지성복점

T.G.I.F 상시 10% 할인(주류 제외)
- 서울 : 잠실점, 잠실캐슬점, 건대스타시티점, 디큐브시티점, 김포공항점, 메세나폴리스점, 노원점, 청량리역점, 아이파크몰점
- 경기 : 분당점, 롯데마트 수지점, 롯데구리점, 수원롯데몰점, 롯데마트 영통점, 롯데일산점, 롯데평촌점
- 대전 : 대전둔산점, 롯데대전점
- 광주 : 광주터미널점
- 전라도 : 전주점
- 충청도 : 청주지웰시티점
- 부산 : 해운대점, 서면점, 롯데광복점, 롯데동래점
- 경상도 : 롯데창원점, 김해아울렛점, 대구범어점, 대구 아시아폴리스, 울산업스퀘어
- 주류는 할인혜택에서 제외됩니다.
- 통신사카드 및 할인권과 중복 이용 불가합니다.
- 본 서비스는 사정 상 변경 될 수 있습니다.
- 스카이패스 아멕스 골드, 스카이패스 아멕스카드는 TGIF할인 혜택이 없습니다.
- 신규 회원의 경우 카드 사용등록월 포함 3개월은 이용실적 제한 없이 할인 가능합니다.
- 기본/가족회원 및 복수카드 소지하신 회원의 경우, 이용금액 및 이용횟수는 모두 합산 적용됩니다.
- 일 1회, 결제금액 기준 20만원(할인한도 2만원)까지 할인 적용됩니다.
- 해당서비스는 전월(1일~말일) 이용실적이 20만원 이상인 회원에 한해 제공됩니다. (장기카드대출(카드론)/단기카드대출(현금서비스) 이용액 제외)

롯데리아, 엔제리너스커피, 나뚜루 할인
- 롯데카드로 결제 시 1,000원당 50원 현장할인
- 대상매장 : 롯데리아, 엔제리너스커피, 나뚜루 전 매장
- 상기 서비스는 내부 사정에 의하여 변경되거나 취소될 수 있습니다.",,"롯데시네마 관람료 1,500원 청구할인
- 영화관람료 1,500원 청구할인
- 맘&데디(Mom&Daddy), 스카이패스 제휴된 아멕스카드, 맥스무비 롯데카드, 포인트플러스 체크카드는 롯데시네마 할인 혜택이 없습니다.
- 대상영화관 : 롯데시네마 전 상영관
- 매장안내 : www.lottecinema.co.kr
- 해당서비스는 전월(1일~말일) 이용실적이 20만원 이상인 회원에 한해 제공됩니다. (장기카드대출(카드론)/단기카드대출(현금서비스) 이용액 제외)
- 1일 1회, 월 5회, 연 12회에 한하며 가족-복수카드 합산 횟수 제한 적용됩니다.
- 현장 구매에 한해 할인 적용되며, 할인액은 청구서에서 확인 가능합니다. (홈페이지 예매는 롯데시네마 홈페이지 예매 시만 할인적용)
- 사정상 서비스 내용이 변경 또는 취소될 수 있습니다.
- 롯데카드 최초 신규 입회 회원의 경우 카드 사용등록월 포함 3개월까지는 카드사용 실적이 없더라도 이용 가능합니다.
- 상기 서비스는 내부 사정에 의하여 변경되거나 취소될 수 있습니다.",,"롯데백화점 5% 할인 e-쿠폰 및 무료 주차권 제공
- 쿠폰 발행월 직전 6개월 간 롯데백화점에서 30만원 이상 카드 이용 회원님께 5%할인 e-쿠폰을 매월 1일, 2매씩 드립니다.
- 백화점에서 현금으로 이용한 금액(즉시 입금 제외)및 임대매장에서 이용한 카드금액은 이용실적 기준에서 제외됩니다.
- 신규, 추가, 교체 카드 발급 시 실적 상관없이 2매씩 3번 발생됩니다.(e-쿠폰 안내 참조) (신속(즉시)발급 및 재발급은 쿠폰 생성 안됨)
- 세일상품, 식품, 식당가, 가전, 임대매장 및 명품매장 등에서는 5%할인 e-쿠폰이 적용되지 않습니다.
- E-쿠폰 발행 및 사용내역조회
- 매월 카드 이용대금 명세서 발송 시 롯데백화점 무료주차권을 동봉하여 보내드립니다.

롯데ON 5% 할인 및 무이자 할부 혜택
- 롯데백화점 상품 5%할인(월 3회)/일반 상품 5%할인
- 일부 상품에 한해 서비스 제공됩니다.
- 3개월 무이자 할부(체크카드 제외, 일부 품목 최대 12개월 무이자 할부)
- 기획 상품 등 일부 상품은 상기 서비스 대상에서 제외됩니다.

롯데마트, 롯데슈퍼 2~3개월 무이자 할부 (체크카드 제외)
- 롯데마트, 롯데슈퍼 5만원 이상 구매 시 2~3개월 무이자 할부 혜택 제공
- 세븐일레븐 멤버십 체크카드는 무이자 할부 혜택이 없습니다.

토이저러스 2~3개월 무이자할부 혜택 (체크카드 제외)
- 토이저러스(Toysrus)에서 5만원 이상 2~3개월 무이자 할부 혜택 제공
- 전 매장(1호점 : 롯데마트 구로점 내)

소액무서명 결제 서비스
- 대상 가맹점 : 롯데백화점, 롯데마트, 롯데슈퍼, 세븐일레븐, 롯데리아, 크리스피크림도넛, 롯데면세점, 토이저러스, 롯데호텔, 롯데월드
- 대상 가맹점에서 3만원 이하 금액은 서명 없이 결제 (롯데백화점, 롯데마트, 롯데호텔, 롯데월드는 5만원 이하건에 적용)",,,,,,
266,675,Air Money(에어머니)체크,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/675/card_img/21440/675card.png,https://card-gorilla.com/card/detail/675,,,,,,,,,,,,,
267,767,,,,https://card-gorilla.com/card/detail/767,,"커피전문점 5% 캐시백
- 스타벅스, 커피빈, 투썸플레이스, 엔제리너스, 이디야
- 건당 이용금액 1만원 이상, 월 3회",,,,"대형마트 5% 캐시백
이마트, 롯데마트, 홈플러스, 농협하나로마트/클럽
- 건당 이용금액 3만원 이상, 월 2회
- 기업형 슈퍼마켓(SSM)이용 및 온라인/모바일 이용건 제외",,,,,,,
268,2614,KB Pay 머니백카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2614/card_img/31369/2614card%5B1%5D.png,https://card-gorilla.com/card/detail/2614,,,,,,,,,,,,,
269,752,KB국민 국민행복체크,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/752/card_img/22226/752card.png,https://card-gorilla.com/card/detail/752,,,,,,,,"병원 5% 할인
- 전월실적별 통합할인한도
  * 30만원 이상: 1천원
  * 40만원 이상: 3천원
  * 50만원 이상: 5천원
- 병원 : 종합병원, 일반/치과/한방병원, 일반/치과/한의원 업종
  * KB국민행복체크카드 할인서비스는 KB국민카드 업종분류 기준, 지정 업종에 한하여 제공됩니다.","키즈카페/문화센터/학습지 5% 청구할인
- 전월실적별 통합할인한도
  * 30만원 이상: 1천원
  * 40만원 이상: 3천원
  * 50만원 이상: 5천원
- 키즈카페 : 유아전문 교육기관/놀이기관 업종
- 문화센터 : 문화센터 업종
- 학습지 : 학습지 업종
  * KB국민행복카드 할인서비스는 KB국민카드 업종분류 기준, 지정 업종에 한하여 제공됩니다.",,,,
270,1610,KB국민 티머니 노리 학생증체크카드(퍼플),KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1610/card_img/22594/1610card.png,https://card-gorilla.com/card/detail/1610,"GS25 5% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 1,000원)
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.
- 전월이용실적에 따른 통합할인한도 적용","스타벅스 20% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 4,000원)
- 할인제외 : 상품권 구매 및 선불카드 구입·충전금액
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.
- 전월이용실적에 따른 통합할인한도 적용",,,"CGV 35% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 7,000원)
- 제공조건 : 현장구매 및 CGV 홈페이지(www.cgv.co.kr)·CGV 앱 결제
- 할인제외 : 상품권 구매 / 매점 이용금액
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.
- 전월이용실적에 따른 통합할인한도 적용",,,,,"이동통신요금 2,500원 환급할인

- 이체금액 건당 5만원 이상 시 2,500원 할인 [월 1회]
- 제공조건 : 해당 카드로 3대 이동통신사(SKT, KT, LG U+) 자동이체 등록
- 할인 제외 : 유무선 통신요금 통합 청구금액
- 실적조건 : 전월 이용실적 30만원 이상
- 전월이용실적에 따른 통합할인한도 적용",,,
271,1617,KB국민 티머니노리학생증 체크카드(그린_세로형),KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1617/card_img/22579/1617card.png,https://card-gorilla.com/card/detail/1617,"GS25 5% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 1,000원)
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.
- 전월이용실적에 따른 통합할인한도 적용","스타벅스 20% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 4,000원)
- 할인제외 : 상품권 구매 및 선불카드 구입·충전금액
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.
- 전월이용실적에 따른 통합할인한도 적용",,,"CGV 35% 환급할인
- 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 7,000원)
- 제공조건 : 현장구매 및 CGV 홈페이지(www.cgv.co.kr)·CGV 앱 결제
- 할인제외 : 상품권 구매 / 매점 이용금액
- 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다.
- 전월이용실적에 따른 통합할인한도 적용",,,,,"이동통신요금 2,500원 환급할인

- 이체금액 건당 5만원 이상 시 2,500원 할인 [월 1회]
- 제공조건 : 해당 카드로 3대 이동통신사(SKT, KT, LG U+) 자동이체 등록
- 할인 제외 : 유무선 통신요금 통합 청구금액
- 실적조건 : 전월 이용실적 30만원 이상
- 전월이용실적에 따른 통합할인한도 적용",,,
272,301,KT 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/301/card_img/20524/301card.png,https://card-gorilla.com/card/detail/301,"GS25 5% 캐시백
- 전월 30만원 이상 이용 시 캐시백 적용
- 월 최대 2천원 캐시백",,,,"CGV 10% 캐시백
- 전월 30만원 이상 이용 시 캐시백 적용
- 월 최대 2천원 캐시백
  * CGV 사이트/앱/현장 결제 시 캐시백 적용",,,,,,,,
273,645,L.pay 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/645/card_img/21409/645card.png,https://card-gorilla.com/card/detail/645,,,,,,,,,,,,,"후불교통(버스/지하철) 및 택시, 롯데 더드림영역 이용금액 0.5% 포인트 적립
- 후불교통기능을 이용한 터치(RF) 거래시 적용됩니다.
- 버스(시내/시외/고속/공항리무진/공항버스), 지하철, 공항철도 거래시 적용됩니다.
- 택시의 경우 오프라인 현장 결제만 가능하며 온라인/자동결제 등은 적용 제외됩니다.
- 롯데 더드림영역에 대한 상세 안내사항은 롯데 더드림영역 안내에서 확인 바랍니다.
- 특별적립 서비스가 적용된 거래의 경우 기본적립 서비스가 적용되지 않습니다."
274,2191,Smart Cashback 체크카드,전북은행,https://d1c5n4ri2guedi.cloudfront.net/card/2191/card_img/21805/2191card.png,https://card-gorilla.com/card/detail/2191,,,,,,,,,,,,,
275,1324,국민행복체크카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/1324/card_img/20857/1324card.png,https://card-gorilla.com/card/detail/1324,,"커피 할인
- 주요 커피 전문점 10% 청구 할인
- 대상 가맹점: 스타벅스, 커피빈, 카페베네
- 월 4회, 1만원 이상 승인 시 서비스 제공
- 상품권구매(기프트카드 구입 · 충전포함), 백화점/대형마트 입점 점포 할인 제외",,,,,"온라인 쇼핑 할인
- 주요 온라인 쇼핑몰 3% 청구 할인
- 대상 가맹점: G마켓, 옥션, 11번가, 쿠팡, 위메프, 티몬, 제로투세븐
- 월 2회, 3만원 이상 승인 시 서비스 제공","의료비 할인
-병/의원, 조산원, 산후조리원 업종 3% 청구 할인
-월 2회, 최대 1만 5천원 한도
-단, 정부지원금액 사용 시 할인 제외",,"이동통신요금 할인
- SKT, KT, LG 이동통신요금 자동이체시 1천원 청구 할인
- 월 1회, 최초 접수분에 한함",,,
